"","kit_germfree1","kit_germfree3","kit_germfree4","kit_microbiota1","kit_microbiota2","kit_microbiota3","MH63_germfree2","MH63_germfree3","MH63_microbiota1","MH63_microbiota3","Kit_microbiota_vs_germfree_log2FoldChange","Kit_microbiota_vs_germfree_pvalue","Kit_microbiota_vs_germfree_padj","MH63_microbiota_vs_germfree_log2FoldChange","MH63_microbiota_vs_germfree_pvalue","MH63_microbiota_vs_germfree_padj"
"LOC4347270",257.792946135754,235.935930686454,257.827192455784,237.655399510888,272.607025865345,279.789582127349,39.602989290808,59.9965676364484,139.846223901735,140.949704948258,0.0708722134275929,0.648612395075753,0.736312616842852,1.49865765867072,0.00011536286533903,0.000629723197908826
"LOC4351416",43.5540593927986,42.3474747385943,53.6076340749649,47.1462128584352,42.4418124101734,39.5241788878782,11.5911188168219,19.9988558788161,91.7024419027769,60.2857171766646,-0.118103780146411,0.722433577340465,0.795181905556982,2.26778449994487,0.000117562976067275,0.000640631776201893
"LOC4339186",71.8053411611004,52.0268975359872,39.1420820229902,61.5787269987726,58.7655864140863,64.4868181854855,31.8755767462601,29.4719981372027,87.1173198076381,111.231393663987,0.190800376639919,0.561770900019219,0.663183274231975,1.69540273347178,0.000117745806904934,0.000641313700371727
"LOC107276777",116.536537294245,89.534660875885,74.8805047396335,127.006124434968,124.876871129933,159.136825522247,23.1822376336437,22.103998602902,72.2156729984368,94.2495015015461,0.553921052265923,0.0277360895954572,0.0551064285588865,1.88102485024176,0.000118402780758493,0.000644418365876029
"LOC4352642",222.478843925377,191.168600248511,234.001577311355,300.196294119016,271.790837165149,257.947272741942,104.320069351397,81.0479948773074,206.330494281248,208.028178989899,0.354548529099911,0.031128181745093,0.0609519967663421,1.15878454777276,0.00012228255668324,0.000664395914647723
"LOC4344362",309.586962710974,260.134487679936,344.620504767631,295.385456072237,293.011743370236,434.765967766661,101.422289647191,65.2594244466631,284.277569898608,184.253529962482,0.157590992814888,0.431975838503208,0.543656092924941,1.48602657930123,0.000122425099984573,0.000665007878806988
"LOC4333056",52.9711533155659,43.5574025882684,48.5021451154444,42.3353748116561,58.7655864140863,42.6445088000791,4.82963284034244,7.36799953430068,43.558659903819,44.1529196223459,-0.00795848079907377,0.980877537861738,0.986949468932432,2.85269220928829,0.000125786161390114,0.000681267655587431
"LOC4347619",8.23995718242136,21.7787012941342,14.4655520519747,0,1.63237740039129,9.36098973660274,1.93185313613698,3.15771408612886,27.5107325708331,785.412512512884,-2.04656148686159,0.0490870758431242,0.090355757705805,7.32275842483413,0.000128880496492984,0.000696499776015682
"LOC4332039",814.578624319369,728.376565503821,921.540757193444,836.123652530209,852.101003004251,1234.61053526083,152.616397754821,111.572564376553,263.644520470484,303.126775099567,0.243900703044305,0.149141766662926,0.231538750840141,1.1008383179969,0.000132775695360572,0.000715463411282498
"LOC4348333",24.7198715472641,12.0992784967412,15.3164668785614,11.5460113122699,5.7133209013695,13.5214296195373,16.4207516571643,34.7348549474175,96.2875639979158,104.438636799011,-0.77089523402258,0.233407645415131,0.3338420046465,1.97909899320969,0.000141193395466629,0.000757700401016065
"LOC4351926",240.135895030565,257.714631980588,268.889085201411,260.747422135428,199.150042847737,297.47145162982,50.2281815395614,52.6285681021477,149.016468092013,121.420528961451,-0.022369233297291,0.905505511733277,0.934259387162365,1.39227615266353,0.000143325012239654,0.000767657190345513
"LOC4341526",14.1256408841509,30.248196241853,17.0182965317349,11.5460113122699,22.853283605478,10.4010997073364,108.183775623671,149.465133410099,369.102328658677,248.784720179757,-0.435545924660507,0.467099148150082,0.577556028776455,1.26066702651454,0.000143417335668895,0.000767781753895146
"LOC9268007",56.5025635366036,53.2368253856613,64.6695268205926,100.065431373005,119.97973892876,124.813196488037,44.4326221311504,38.9451403955893,115.774332902256,114.627772096475,0.977109058928755,0.000130617751308457,0.000438953335252211,1.46502966179097,0.000144576335198995,0.000773055714400973
"NA.16",0,0,0,0,0,0,61.8193003563832,66.3119958087061,154.747870710936,149.440651029478,NA,NA,NA,NA,NA,NA
"LOC4337449",605.048284537797,667.880173020115,499.487003206419,679.29033220521,852.101003004251,788.403357816097,22.2163110655752,18.9462845167732,59.606587236805,136.704231907648,0.391653749413267,0.00788613005896079,0.0182035807148775,2.25811403560466,0.000149291656406375,0.000796735812981982
"LOC9270106",52.9711533155659,45.9772582876166,71.4768454332865,67.3517326549075,71.0084169170209,89.4494574830928,56.0237409479723,64.2068530846202,179.9660422342,133.30785347516,0.40542718551836,0.185418879286474,0.277038687905501,1.3791455098062,0.00014958748669173,0.000797740127516724
"LOC9269000",96.5252127083645,118.572929268064,133.593627774119,161.644158371778,204.047175048911,158.096715551513,65.6830066286572,77.8902807911786,199.45281113854,152.837029461967,0.584233430043884,0.00861018380976635,0.0196666073768274,1.29309244626065,0.000154110832952696,0.000819095219870319
"LOC4336947",783.973069070375,827.590649177099,777.736151500284,911.172726059963,1021.05206394475,1183.64514669488,985.245099429857,863.108516875222,2948.23350717428,8208.19757671573,0.382962093507591,0.00186948020187015,0.00499510375120379,2.59362457746364,0.00015595367889648,0.000827127419586219
"LOC4336052",1057.06879283063,1056.26701276551,871.336782424826,1823.30761972928,1665.84113709931,1723.46222150564,272.391292195313,235.775985097622,631.600568605376,418.603641804164,0.806587843611974,1.93922938344097e-13,1.75958032680399e-12,1.04449523970006,0.000156096810428338,0.00082766243612407
"LOC4345192",266.032903318175,343.619509307451,275.696403814105,249.201410823158,288.114611169062,247.546173034606,60.8533737883147,78.9428521532215,283.131289374824,922.965839028654,-0.169920051193228,0.312878607909561,0.422830466854359,3.10988928315082,0.000156407931943792,0.000828943397117121
"LOC112938964",154.204912985314,133.092063464153,221.237854912554,182.811845777606,213.025250751063,244.425843122405,25.1140907697807,24.2091413269879,73.3619535222215,101.042258366522,0.324092990727652,0.165535745015297,0.252572136296392,1.82571862085239,0.000157359775894607,0.000833392067047355
"LOC4332038",723.939095312734,678.769523667182,866.231293465306,866.913016029595,958.205534029685,1090.03524932885,74.3763457412736,66.3119958087061,159.332992806075,165.573448583797,0.358774603993481,0.00897364752886884,0.0204070426613836,1.20712824398919,0.0001587771616748,0.000840498246551388
"LOC4339379",703.927770726853,412.585396738875,336.111356501764,1369.16450811333,622.751978249276,677.111590947598,114.94526160015,139.991991151713,234.987507375866,354.921546195011,0.87813195873915,0.0691369591450929,0.120993396344262,1.21438003719888,0.000160611966411525,0.000849806246841371
"LOC9272519",309.586962710974,312.161385215923,259.529022108957,293.461120853526,204.047175048911,310.992881249358,80.1719051496845,55.7862821882766,152.455309663367,210.575462814265,-0.125037939503977,0.524947563329377,0.630649005950515,1.41764236820302,0.00016320542105021,0.00086293366966948
"LOC107278137",151.850639504622,114.943145719042,87.6442271384347,96.2167609355821,84.0674361201512,100.890667161163,65.6830066286572,69.4697098948349,146.723907044443,172.366205448773,-0.329378168956892,0.220469809922613,0.318868637152829,1.24207561916893,0.000167442012709075,0.00088321192611171
"LOC4352201",2059.98929560534,1830.62083655695,2128.98889612003,1114.19009163404,1135.31848197214,1570.56605580779,114.94526160015,101.046850756124,241.865190518574,209.726368206143,-0.65728989606934,4.96882795864898e-06,2.09463130940768e-05,1.06124393281107,0.000172975997094102,0.000909596817264229
"LOC107276232",70.6282044207545,66.5460317320767,78.2841640459805,152.02248227822,117.531172828173,144.575285931976,103.354142783328,68.417138532792,256.766837327775,185.951719178726,0.935363421395529,8.46277862494648e-05,0.000293283402921615,1.36107880976379,0.000173309484324397,0.000910704269672491
"LOC9269266",45.9083328734904,39.927619039246,37.4402523698168,33.6758663274537,88.9645683213251,45.7648387122801,15.4548250890958,22.103998602902,60.7528677605897,101.891352974644,0.459433170022658,0.278303076095213,0.384775205694571,2.12288039024599,0.000173587021927387,0.000911731693482539
"LOC4346948",406.112175419338,342.409581457776,345.471419594218,451.25660878788,513.382692423059,585.581913523038,520.634420188915,556.810250520723,817.298013458499,1398.45881957699,0.503428628194624,0.000825884627027401,0.00237462504140473,1.04167816347798,0.000174049626568939,0.000913945523738124
"LOC9266525",134.193588399434,123.41264066676,133.593627774119,97.178928544938,73.4569830176079,74.8879178928219,18.3526047933013,9.47314225838658,77.9470756173604,58.5875279604206,-0.67432602638623,0.00372699274266803,0.00933105332475549,2.28491023044127,0.000175530441902226,0.000920517198998316
"LOC4330628",1751.57946963471,1881.43780624326,1766.49917999408,1559.67369476579,1530.35381286683,1679.77760273482,283.982411012135,332.612550405573,494.046905751211,763.336052701711,-0.179076101831059,0.0401999001559477,0.0761327718037222,1.03051729079258,0.000176395287676041,0.000924298003983364
"LOC4339433",161.267733427389,198.428167346556,221.237854912554,107.762772247852,106.104531025434,88.4093475123592,17.3866782252328,2.10514272408591,75.654514569791,86.6076500284478,-0.943836561962268,1.24252441079621e-05,4.9441695172341e-05,3.0443646984003,0.000179534343992385,0.000938976022108374
"LOC4327784",362.55811602654,365.398210601585,365.042460605713,356.96418307101,433.396199803886,459.728607064268,146.82083834641,83.1531376013934,304.910619326733,266.61570695032,0.19353919705391,0.180811174365912,0.271333485639298,1.31001294972789,0.000181526200473195,0.000948724028002006
"LOC4344389",98.8794861890563,106.473650771323,100.407949537236,156.833320324999,177.112947942455,225.703863649199,6.76148597647941,2.10514272408591,36.6809767611108,46.700203446712,0.871029376401128,7.49658804344859e-05,0.00026233221643655,3.21974089960104,0.000184990200179288,0.000964560769368226
"LOC4330102",61.2111104979872,41.1375468889201,37.4402523698168,88.5194200607356,75.9055491181948,54.0857184781492,46.3644752672874,70.5222812568779,294.594094612671,1301.66203425108,0.653754765576204,0.0574427193383867,0.103358783163387,3.77230462115703,0.000185375826142386,0.000966344840005552
"LOC4330490",38.845512431415,59.286464634032,48.5021451154444,57.7300565613493,37.5446802089996,54.0857184781492,151.650471186753,132.623991617412,253.327995756421,330.297802559472,0.022728574358852,0.948120196110008,0.963154690417159,1.03973619451011,0.000187707666568946,0.000977125860647946
"LOC4338773",933.469435094305,724.746781954799,795.605362858606,1055.49786746334,1225.91542769386,1142.04074786553,108.183775623671,108.414850290424,541.044407226384,196.140854476191,0.481109629318146,0.000123594906640924,0.000417017484281404,1.76438496265849,0.000188524769279195,0.000980231804346198
"LOC4335111",234.250211328836,225.046580039387,313.136656183922,486.856810334046,451.352351208191,484.691246361875,54.0918878118353,48.4182826539759,128.383418663888,130.760569650794,0.873990379774482,1.04479482915903e-07,5.47451267072525e-07,1.33726420986246,0.000191699545384115,0.000995733091877411
"LOC4344196",294.284185086477,366.608138451259,375.253438524754,617.711605206437,647.237639255145,660.46983141586,106.251922487534,96.8365653079517,397.759341753295,190.197192219336,0.89123340090097,5.57637487632888e-11,4.09470992723933e-10,1.52993908160626,0.000194179498417847,0.00100704287108094
"LOC4337372",195.404698897421,212.947301542645,182.095772889563,246.31490799509,225.268081253997,184.099464819854,156.480104027095,181.042274271388,291.155253041317,545.118738414348,0.155397974413926,0.399684613682401,0.511482307490171,1.31211339956123,0.000197137717853421,0.00102071795086984
"LOC4340505",109.473716852169,82.2750937778403,104.66252367017,83.7085820139565,115.082606727586,119.612646634368,121.706747576629,118.940563910854,218.93958004288,280.201220680272,0.101000687566124,0.691982028890507,0.770368362080248,1.05526528836824,0.00019786764324007,0.00102402032405877
"LOC4328641",82.3995718242136,87.1148051765368,83.3896530055009,139.514303356594,137.935890333064,102.97088710263,14.4888985210273,9.47314225838658,40.1198183324649,118.873245137085,0.592346480981607,0.0126264243060998,0.0276201617192403,2.73238754012196,0.000201639277829832,0.00104089677733212
"LOC107276530",38.845512431415,50.8169696863131,46.8003154622709,62.5408946081284,59.5817751142819,76.9681378342892,56.0237409479723,54.7337108262336,155.894151234721,124.816907393939,0.540926915807439,0.0799997236592415,0.137219483842218,1.33850359635779,0.000202828372349411,0.00104628380567157
"LOC9268622",2068.22925278776,1823.3612694589,2065.17028412603,1449.02441968987,1469.13966035216,1006.82645167016,2.89777970420546,0,71.0693924746521,16.9818921624407,-0.601249061268077,4.64511765802407e-05,0.000168166763270619,4.88346891989251,0.000203329156426251,0.00104813752256546
"LOC107277640",293.107048346131,308.531601666901,273.143659334345,204.94170079279,155.075853037172,163.297265405181,72.4444926051366,90.521137135694,174.234639615276,192.744476043702,-0.740889097339801,2.67681408716673e-05,0.000101013726406255,1.17410529338265,0.000204498722391587,0.00105367788990316
"LOC4336551",683.916446140973,725.956709804473,597.342208263895,754.339405734964,799.86492619173,918.417104157802,880.925030078461,876.791944581781,1291.85815030537,2456.43070129705,0.302444563193522,0.0190869094622772,0.039702853771541,1.09338370154458,0.000205860933374985,0.00105971431621348
"LOC4330884",141.256408841509,117.36300141839,171.884794970522,181.84967816825,153.443475636781,222.583533736998,68.5807863328626,49.4708540160188,174.234639615276,136.704231907648,0.364989156107982,0.112952434680236,0.183319570827528,1.39219632222519,0.000208058013626511,0.00107028084612638
"LOC4331690",173.039100830849,186.328888849815,239.107066270875,321.363981524844,337.902121880996,386.920909112913,77.274125445479,66.3119958087061,191.428847472047,151.138840245723,0.798314076232176,9.14966208197604e-06,3.71094968589018e-05,1.25042044852249,0.000208412998320257,0.00107132966410662
"LOC4334258",1267.77626935254,1344.22984098795,1250.84479508251,2249.54787067391,2249.41605773919,2143.66664968203,534.157392141874,489.445683349974,777.178195126034,1407.79886026634,0.783096639128428,3.58486662011517e-21,5.5204684204272e-20,1.09520175563018,0.000210321792531526,0.00108033070555268
"LOC4337587",235.427348069182,352.089004255169,273.994574160932,304.04496455644,284.849856368279,211.142324058928,8.69333911261639,22.103998602902,65.3379898557286,88.3058392446918,-0.104096012836963,0.617059476065514,0.70975188591623,2.32946390238786,0.000215892778802853,0.00110623280735742
"LOC9271579",502.637388127703,433.154170183336,556.498296587731,423.353748116561,342.79925408217,435.806077737394,201.878652726314,102.099422118167,367.956048134892,393.979898168625,-0.316455850162975,0.0425416124346876,0.0799596239262172,1.32390937866908,0.000219365156113279,0.00112169860070527
"LOC107278728",436.717730668332,405.325829640831,376.104353351341,897.702379528981,661.112847158471,712.475329952542,24.1481642017122,21.0514272408591,73.3619535222215,83.2112715959596,0.899952054098422,2.22863162112865e-09,1.40305495508146e-08,1.79275948240145,0.000219777626361975,0.0011232910268749
"LOC4350948",9.41709392276727,19.3588455947859,7.6582334392807,8.65950848420239,8.16188700195643,6.24065982440183,6.76148597647941,6.31542817225772,52.7289040940967,35.6619735411255,-0.64062928639135,0.38110975422483,0.493324505786999,2.75123362507867,0.000226652143180717,0.00115550495284038
"LOC4347154",151.850639504622,100.424011522952,153.164668785614,88.5194200607356,77.5379265185861,105.051107044097,170.969002548122,131.571420255369,277.3998867559,337.939654032571,-0.588155452620652,0.0233161231261566,0.047247815131858,1.02480372987888,0.00022675306671196,0.00115575445488469
"LOC4340788",10.5942306631132,10.8893506470671,11.9128075722144,8.65950848420239,9.79426440234772,6.24065982440183,0.965926568068488,0,32.0958546659719,33.1146897167594,-0.430896198682957,0.530202358400659,0.635555405355235,6.01954031034875,0.000233601786738751,0.0011892989522699
"LOC4346726",9.41709392276727,22.9886291438083,7.6582334392807,3.84867043742329,8.16188700195643,4.16043988293455,1.93185313613698,0,20.6330494281248,45.002014230468,-1.27913655864366,0.116544985043949,0.188348672114991,5.04798442120232,0.000234071746296489,0.00119141875810665
"LOC9267268",37.6683756910691,53.2368253856613,60.4149526876589,47.1462128584352,39.1770576093909,37.443958946411,74.3763457412736,61.0491389984913,174.234639615276,147.742461813234,-0.297060888001063,0.39546918781882,0.507311291127438,1.24577860790233,0.000238007752337289,0.00121006776988679
"LOC4327164",404.935038678992,327.890447261687,388.017160923555,413.732072023003,390.138198693517,411.883548410521,116.877114736287,93.6788512218229,209.769335852602,232.651922625438,0.115145079308065,0.405347236400213,0.516967047029805,1.07101833708947,0.000239941136661673,0.00121906108121549
"LOC4345900",1055.89165609028,1275.26395355652,1161.49873829091,1394.18086595659,1378.54271463044,1707.86057194463,693.535275873174,533.653680555778,1569.25803706127,3285.14703882416,0.358842315456121,0.00375025892894518,0.00937968233811803,1.98406660118069,0.00024855856016851,0.00125967687901219
"LOC4351509",115.359400553899,116.153073568716,147.208264999507,191.471354261808,248.937553559671,290.190681834685,179.662341660739,127.361134807197,300.325497231594,324.354140302618,0.941425561064958,2.15096679241838e-05,8.24188343317861e-05,1.02374160066799,0.000255348030008361,0.00129084873833013
"LOC4348330",41.1997859121068,36.2978354902236,38.2911671964035,15.3946817496931,32.6475480078257,40.5642888586119,77.274125445479,50.5234253780618,212.061896900172,143.496988772624,-0.38735538739254,0.383538692376805,0.495863785345254,1.47056611963268,0.000260692118508351,0.00131547160027149
"LOC4330728",248.375852212987,268.603982627655,258.67810728237,326.174819571623,296.276498171018,383.800579200712,198.980873022108,209.461701046548,334.713912945136,652.104659037724,0.37327849007464,0.0188064806198399,0.0392097530510851,1.27521591184283,0.00026523767070773,0.00133718087333504
"LOC112938650",163.622006908081,232.306147137431,218.685110432793,146.249476622085,135.487324232477,194.50056452719,78.2400520135475,65.2594244466631,358.785803944615,2161.79487227871,-0.372453899617135,0.0953522125999907,0.158907333411209,4.1347103472322,0.000265295049353702,0.00133718087333504
"LOC4330699",400.226491717609,434.36409803301,326.75129340931,505.137994911806,475.83801221406,409.803328469053,407.621011724902,442.079972058041,647.648495938362,1299.96384503484,0.264666207920909,0.0927307722744577,0.155355390876173,1.19822914379838,0.000268286336873283,0.00135133895054457
"LOC4326332",545.014310780156,419.84496383692,497.785173553245,874.610356904442,570.515901436754,663.590161328061,112.047481895945,125.255992083112,212.061896900172,358.3179246275,0.526590672944272,0.00310102778890513,0.00791404080631497,1.26911052837726,0.000271154863431442,0.00136362498952075
"LOC4326764",37.6683756910691,35.0879076405495,62.1167823408323,71.2004030923308,71.0084169170209,88.4093475123592,36.7052095866025,12.6308563445154,97.4338445217005,118.873245137085,0.755531664129764,0.0239585819643261,0.0484130365580985,2.12686383733161,0.000273438228463383,0.00137355448111758
"LOC4328617",7.06282044207545,15.7290620457636,7.6582334392807,7.69734087484657,27.7504158066519,19.7620894439391,0,0,9.17024419027769,35.6619735411255,0.876421977825752,0.212881402953787,0.309710274977411,6.92452482141785,0.00027486530004078,0.00138009941639717
"LOC9272091",2216.54848207135,1879.01795054391,2018.36996866376,1439.40274359631,1515.66241626331,2193.59192827724,192.219387045629,162.095989754615,468.828734227947,300.579491275201,-0.248501038518211,0.115502818472389,0.186862384388816,1.11527435485446,0.000276537782441049,0.00138755687587719
"LOC4346812",343.723928181005,347.249292856473,383.762586790622,579.224900832205,572.148278837146,556.458834342496,117.843041304355,96.8365653079517,240.718909994789,207.179084381777,0.665433374122418,4.04004549276674e-08,2.21693863281139e-07,1.05779851617015,0.00028427555170022,0.00142220934764874
"LOC4339208",45.9083328734904,75.0155266797955,59.5640378610721,45.2218776397236,46.5227559111516,42.6445088000791,38.6370627227395,41.0502831196752,80.2396366649298,298.881302058957,-0.423033047339093,0.195529418643241,0.289136195943549,2.25417659239494,0.000288278730765514,0.00143996877580536
"LOC112938956",42.3769226524527,96.7942279739297,66.3713564737661,18.2811845777606,68.559850816434,33.2835190634764,0,2.10514272408591,27.5107325708331,30.5674058923933,-0.766152119190522,0.12213956372043,0.195834097831456,4.83354503216866,0.000304161700902532,0.00151250885622143
"LOC9268009",158.913459946698,143.98141411122,131.040883294359,145.287309012729,204.047175048911,184.099464819854,76.3081988774105,93.6788512218229,171.942078567707,202.933611341167,0.302701766311337,0.149526504029347,0.23207700053086,1.14454286636446,0.000305768855872276,0.00152016077205016
"LOC4327957",683.916446140973,602.544069137713,497.785173553245,308.855802603219,324.02691397767,332.835190634764,64.7170800605887,36.8399976715034,155.894151234721,135.006042691404,-0.883038528397616,6.04659164428276e-09,3.6172845307268e-08,1.51317386625171,0.000307181412793815,0.00152650074891482
"LOC4339649",81.2224350838677,105.263722921649,81.6878233523275,81.7842467952448,99.5750214238684,119.612646634368,25.1140907697807,30.5245694992457,110.042930283332,75.5694201228613,0.168559495945184,0.519181989540519,0.625601994505578,1.73551877760862,0.00030759865093062,0.00152823258237776
"LOC4330843",150.673502764276,141.561558411872,131.891798120945,125.081789216257,119.163550228564,120.652756605102,28.0118704739861,48.4182826539759,100.872686093055,146.893367205112,-0.214601772350044,0.277905888594288,0.384334915791795,1.70379511326361,0.000310949103624177,0.00154280995779432
"LOC9268444",90.639529006635,65.3361038824026,90.1969716181949,84.6707496233123,93.8617005224989,91.5296774245601,8.69333911261639,5.26285681021477,49.2900625227426,39.0583519736137,0.129448573215673,0.61310466523164,0.706513321796604,2.65266955023726,0.000314181142407363,0.00155710863556462
"LOC9267484",227.18739088676,179.06932175177,372.700694044994,350.229009805519,417.072425799974,413.963768351988,50.2281815395614,51.5759967401047,113.481771854686,147.742461813234,0.594444667339169,0.0152145734179118,0.0325409488244297,1.36312912862968,0.000315746768018317,0.00156451925414558
"LOC4350199",127.130767957358,128.252352065457,142.102776039986,152.02248227822,137.935890333064,239.225293268737,84.0356114219584,46.31313992989,163.918114901214,192.744476043702,0.407209435727152,0.104566592316583,0.171791621683973,1.45017728609517,0.000320300317387977,0.00158531544000153
"LOC4325915",1164.1882362021,1488.21125509917,1141.92769727941,770.696255094013,781.908774787426,691.673130537869,117.843041304355,130.518848893326,455.073367942531,1615.82703925624,-0.755809593807831,1.08021747527939e-08,6.27461878548768e-08,3.06015319843927,0.000320459535254078,0.00158575046679366
"LOC4326763",247.198715472641,232.306147137431,261.23085176213,281.915109541256,396.667708295082,432.685747825193,49.2622549714929,42.1028544817182,135.261101806596,107.835015231499,0.583500856857379,0.00199994209830164,0.00531112901048269,1.40749395553199,0.000325086771791683,0.00160685953695965
"LOC4351297",577.974139509841,595.284502039668,635.633375460298,538.81386123926,599.898694643798,688.552800625668,25.1140907697807,35.7874263094604,92.8487224265616,94.2495015015461,0.0126036265245211,0.923070013111289,0.946371874616322,1.62274573529748,0.000327049301702647,0.00161476507323006
"LOC4333628",628.591019344715,613.43341978478,824.536466962555,939.075586731282,844.75530470249,1172.20393701681,157.446030595163,97.8891366699947,298.032936184025,271.710274599052,0.513094091974043,0.0017395109049053,0.00468424339882264,1.15499115325126,0.000328445126176866,0.00161949888895326
"LOC4333054",62.3882472383332,71.3857431307732,51.9058044217914,45.2218776397236,58.7655864140863,41.6043988293455,11.5911188168219,12.6308563445154,91.7024419027769,40.7565411898578,-0.338983699564926,0.289547404845722,0.397238663227158,2.44540171953333,0.000337225343922028,0.00165666014305657
"LOC4334346",153.027776244968,139.141702712524,151.462839132441,228.995891026686,239.959477857519,319.313761015227,33.8074298823971,34.7348549474175,104.311527664409,90.853123069058,0.826156826405452,2.57655674878253e-05,9.75622046606951e-05,1.50787390062386,0.000337436172757387,0.00165721635275348
"LOC4335626",608.579694758835,603.753996987387,633.080630980538,606.165593894168,565.618769235581,636.547302088986,102.38821621526,97.8891366699947,192.575127995832,212.273652030509,-0.031410642384074,0.776897367639832,0.838900679054725,1.01646863511964,0.000341393297963845,0.00167295507904566
"LOC4339112",1504.38075416207,1235.33633451728,1291.68870675868,2409.26769382698,2005.37563638069,2368.33040336049,96.5926568068488,103.151993480209,187.990005900693,224.160976544218,0.750550703504757,1.25182790954436e-10,8.85897814327598e-10,1.04785030990227,0.000342646972676929,0.00167824800035365
"LOC4345912",131.839314918742,157.290620457636,142.953690866573,128.93045965368,160.789173938542,152.896165697845,167.105296275848,150.517704772142,263.644520470484,614.744496280355,0.0365531279690738,0.856137334994856,0.897350456158133,1.46975813925899,0.000348398637129054,0.00170352911794376
"LOC4350954",9.41709392276727,8.46949494771885,6.80731861269395,7.69734087484657,7.34569830176079,9.36098973660274,166.13936970778,264.195411872781,395.466780705726,534.929603116883,-0.0122877433441056,0.986744601429885,0.990693022335078,1.11527358129429,0.00035762605703893,0.00174328001011763
"LOC4324133",467.323285917326,647.311399575655,412.693690894571,272.293433447697,248.937553559671,332.835190634764,37.671136154671,37.8925690335463,72.2156729984368,311.617721180788,-0.838008606263778,2.37274254606968e-05,9.0335205216766e-05,2.34824404386771,0.000366753698509957,0.00178386238874904
"LOC4338590",155.38204972566,141.561558411872,138.699116733639,167.417164027913,166.502494839911,200.741224351592,86.9333911261639,71.5748526189209,157.040431758505,209.726368206143,0.295135541490697,0.121109272572108,0.194514386059092,1.21223541334281,0.00036948688811357,0.00179637043153925
"LOC4336519",154.204912985314,148.821125509917,129.339053641185,208.790371230213,196.70147674715,215.302763941863,53.1259612437668,64.2068530846202,120.359454997395,208.877273598021,0.525547977868428,0.00362541197787364,0.00910686393954416,1.49401200944298,0.000385621863801775,0.00186784889708287
"LOC4347055",127.130767957358,117.36300141839,140.400946386813,127.968292044324,113.450229327194,136.254406166107,6.76148597647941,2.10514272408591,42.4123793800343,34.8128789330035,-0.033899081432894,0.87150873001598,0.908942235691861,3.10501759306996,0.000391122901176867,0.001890810059114
"LOC4346916",92.9938024873268,71.3857431307732,105.513438496756,85.6329172326681,93.8617005224989,143.535175961242,99.4904365110542,59.9965676364484,190.282566948262,199.537232908679,0.25048837986429,0.389566727546058,0.501669764426008,1.28692123875976,0.000391392111271294,0.00189128902627574
"LOC9272069",36.4912389507232,21.7787012941342,22.1237854912554,49.0705480771469,57.9493977138906,34.32362903421,14.4888985210273,1.05257136204295,57.3140261892356,89.1549338528139,0.82600916705083,0.0473545218807725,0.0875893581438236,3.22325136871431,0.000402165962219419,0.00194039146902175
"LOC4344172",185.987604974654,209.317517993623,208.474132513752,244.390572776379,229.349024754976,282.909912039549,58.9215206521777,55.7862821882766,159.332992806075,122.269623569573,0.322218320139276,0.0571666780689121,0.102922791053036,1.29184807738518,0.000402386820693092,0.00194062173198905
"LOC4345065",437.894867408678,408.955613189853,486.723280807618,361.775021117789,329.74023487904,360.918159844572,35.739283018534,65.2594244466631,150.162748615797,136.704231907648,-0.345509426076951,0.010939269331165,0.0243174577263274,1.50904387047054,0.000402560225555659,0.00194103697566232
"LOC107277203",210.707476521918,271.023838327003,199.964984247885,267.482595400918,188.539589745194,275.629142244414,44.4326221311504,50.5234253780618,103.165247140624,163.026164759431,0.102305450003909,0.627566367078078,0.719239324207246,1.4926111415319,0.000412909042285251,0.00198533882723356
"LOC4344105",324.889740335471,393.22655114409,399.92996849577,203.017365574078,196.70147674715,300.591781542021,318.755767462601,363.137119904819,519.265077274474,951.835055704803,-0.679126777891656,0.00067808656604673,0.001981886828412,1.11135383674841,0.000413276673225155,0.0019862473575043
"LOC4328925",167.153417129119,287.962828222441,157.419242918548,200.130862746011,88.9645683213251,193.460454556457,1.93185313613698,5.26285681021477,42.4123793800343,28.0201220680272,-0.344516815535873,0.299337360429504,0.407895617092638,3.3018557192977,0.000424508657151712,0.00203582851045168
"LOC4351769",42.3769226524527,16.9389898954377,41.6948265027505,26.940693061963,61.2141525146732,80.0884677464901,6.76148597647941,12.6308563445154,40.1198183324649,68.776663257885,0.727816233352678,0.143448214450509,0.223967505808739,2.50144535856833,0.000429639338906681,0.00205821405341785
"LOC9270488",123.59935773632,117.36300141839,110.618927456277,166.454996418557,213.025250751063,237.145073327269,67.6148597647941,29.4719981372027,158.18671228229,150.289745637601,0.812313694093348,0.000111486410689339,0.000378833399986828,1.66306168617276,0.000435728181675572,0.00208334293832107
"LOC9270994",2402.536087046,1572.90620457636,1744.37539450283,1496.1706325483,1675.63540150165,1739.06387106664,205.742358998588,168.411417926873,562.823737178293,308.221342748299,-0.219686228607336,0.153357740841052,0.236788698029377,1.21597492601523,0.000440777425637375,0.0021043170505037
"LOC9266367",20.0113245858804,20.5687734444601,17.8692113583216,41.3732072023003,16.3237740039129,16.6417595317382,1.93185313613698,2.10514272408591,27.5107325708331,27.1710274599052,0.347759475258453,0.527153537154742,0.632520471050658,3.76124882754455,0.000445723901235723,0.00212656212364245
